train_sample_id,utterance_id,wav_path,original_samples,original_seconds_after_resample,was_truncated,peak_abs
iemocap_train_00117,Ses01F_script01_1_F034,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F034.wav,43843,2.7401875,False,0.125946044921875
iemocap_train_00118,Ses01F_script01_1_F035,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F035.wav,45363,2.8351875,False,0.46044921875
iemocap_train_00119,Ses01F_script01_1_F037,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F037.wav,55519,3.4699375,False,1.0
iemocap_train_00120,Ses01F_script01_1_F038,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F038.wav,44800,2.8,False,0.999969482421875
iemocap_train_00121,Ses01F_script01_1_F041,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F041.wav,156479,9.7799375,False,1.0
iemocap_train_00122,Ses01F_script01_1_F042,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F042.wav,49120,3.07,False,0.76959228515625
iemocap_train_00123,Ses01F_script01_2_F003,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F003.wav,48479,3.0299375,False,0.41058349609375
iemocap_train_00124,Ses01F_script01_2_F004,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F004.wav,31199,1.9499375,False,0.114288330078125
iemocap_train_00125,Ses01F_script01_2_F005,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F005.wav,60000,3.75,False,1.0
iemocap_train_00126,Ses01F_script01_2_F006,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F006.wav,70239,4.3899375,False,1.0
iemocap_train_00127,Ses01F_script01_2_F007,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F007.wav,142239,8.8899375,False,1.0
iemocap_train_00128,Ses01F_script01_2_F008,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F008.wav,172479,10.7799375,False,1.0
iemocap_train_00129,Ses01F_script01_2_F009,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F009.wav,146559,9.1599375,False,0.42120361328125
iemocap_train_00130,Ses01F_script01_2_F010,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F010.wav,156960,9.81,False,1.0
iemocap_train_00131,Ses01F_script01_2_F011,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F011.wav,56000,3.5,False,0.999969482421875
iemocap_train_00132,Ses01F_script01_2_F012,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F012.wav,226240,14.14,True,1.0
iemocap_train_00133,Ses01F_script01_2_F013,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F013.wav,163359,10.2099375,False,1.0
iemocap_train_00134,Ses01F_script01_3_F000,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F000.wav,65533,4.0958125,False,0.282745361328125
iemocap_train_00135,Ses01F_script01_3_F001,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F001.wav,75182,4.698875,False,0.169921875
iemocap_train_00136,Ses01F_script01_3_F002,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F002.wav,143372,8.96075,False,0.0633544921875
iemocap_train_00137,Ses01F_script01_3_F003,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F003.wav,125191,7.8244375,False,0.05169677734375
iemocap_train_00138,Ses01F_script01_3_F004,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F004.wav,52480,3.28,False,0.1561279296875
iemocap_train_00139,Ses01F_script01_3_F005,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F005.wav,72159,4.5099375,False,0.08148193359375
iemocap_train_00140,Ses01F_script01_3_F006,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F006.wav,78129,4.8830625,False,0.080291748046875
iemocap_train_00141,Ses01F_script01_3_F007,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F007.wav,46149,2.8843125,False,0.063018798828125
iemocap_train_00142,Ses01F_script01_3_F008,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F008.wav,100320,6.27,False,0.207489013671875
iemocap_train_00143,Ses01F_script01_3_F009,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F009.wav,112959,7.0599375,False,0.1114501953125
iemocap_train_00144,Ses01F_script01_3_F010,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F010.wav,22442,1.402625,False,0.0860595703125
iemocap_train_00145,Ses01F_script01_3_F011,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F011.wav,44359,2.7724375,False,0.40240478515625
iemocap_train_00146,Ses01F_script01_3_F012,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F012.wav,82359,5.1474375,False,0.999969482421875
iemocap_train_00147,Ses01F_script01_3_F013,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F013.wav,28800,1.8,False,0.385528564453125
iemocap_train_00148,Ses01F_script01_3_F014,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F014.wav,78679,4.9174375,False,0.1715087890625
iemocap_train_00149,Ses01F_script01_3_F015,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F015.wav,57671,3.6044375,False,0.14068603515625
iemocap_train_00150,Ses01F_script01_3_F016,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F016.wav,47818,2.988625,False,0.062103271484375
iemocap_train_00151,Ses01F_script01_3_F017,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F017.wav,34720,2.17,False,0.21258544921875
iemocap_train_00152,Ses01F_script01_3_F019,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F019.wav,44319,2.7699375,False,0.499725341796875
iemocap_train_00153,Ses01F_script01_3_F020,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F020.wav,119536,7.471,False,0.999969482421875
iemocap_train_00154,Ses01F_script01_3_F021,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F021.wav,44079,2.7549375,False,0.100738525390625
iemocap_train_00155,Ses01F_script01_3_F022,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F022.wav,85920,5.37,False,0.098388671875
iemocap_train_00156,Ses01F_script01_3_F028,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F028.wav,40479,2.5299375,False,0.052886962890625
iemocap_train_00157,Ses01F_script01_3_F029,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F029.wav,35720,2.2325,False,0.052886962890625
iemocap_train_00158,Ses01F_script01_3_F030,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F030.wav,41600,2.6,False,0.03729248046875
iemocap_train_00159,Ses01F_script01_3_F031,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F031.wav,24960,1.56,False,0.044921875
iemocap_train_00160,Ses01F_script01_3_F035,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F035.wav,55840,3.49,False,0.07110595703125
iemocap_train_00161,Ses01F_script02_1_F000,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F000.wav,33120,2.07,False,0.1251220703125
iemocap_train_00162,Ses01F_script02_1_F004,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F004.wav,34880,2.18,False,0.1834716796875
iemocap_train_00163,Ses01F_script02_1_F006,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F006.wav,47520,2.97,False,0.399932861328125
iemocap_train_00164,Ses01F_script02_1_F007,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F007.wav,29119,1.8199375,False,0.346435546875
iemocap_train_00165,Ses01F_script02_1_F008,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F008.wav,21920,1.37,False,0.10675048828125
iemocap_train_00166,Ses01F_script02_1_F009,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F009.wav,28520,1.7825,False,0.31219482421875
iemocap_train_00167,Ses01F_script02_1_F010,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F010.wav,30720,1.92,False,0.0673828125
iemocap_train_00168,Ses01F_script02_1_F015,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F015.wav,37192,2.3245,False,0.1259765625
iemocap_train_00169,Ses01F_script02_1_F024,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F024.wav,41760,2.61,False,0.107086181640625
iemocap_train_00170,Ses01F_script02_1_F025,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F025.wav,39519,2.4699375,False,0.122406005859375
iemocap_train_00171,Ses01F_script02_2_F000,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F000.wav,39650,2.478125,False,0.060821533203125
iemocap_train_00172,Ses01F_script02_2_F001,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F001.wav,29960,1.8725,False,0.15960693359375
iemocap_train_00173,Ses01F_script02_2_F006,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F006.wav,100639,6.2899375,False,0.999969482421875
iemocap_train_00174,Ses01F_script02_2_F008,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F008.wav,95912,5.9945,False,0.7359619140625
iemocap_train_00175,Ses01F_script02_2_F009,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F009.wav,67200,4.2,False,1.0
iemocap_train_00176,Ses01F_script02_2_F010,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F010.wav,57768,3.6105,False,1.0
iemocap_train_00177,Ses01F_script02_2_F015,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F015.wav,167955,10.4971875,False,0.385284423828125
iemocap_train_00178,Ses01F_script02_2_F016,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F016.wav,50720,3.17,False,1.0
iemocap_train_00179,Ses01F_script02_2_F017,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F017.wav,111199,6.9499375,False,0.211700439453125
iemocap_train_00180,Ses01F_script02_2_F019,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F019.wav,260337,16.2710625,True,0.102447509765625
iemocap_train_00181,Ses01F_script02_2_F022,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F022.wav,101999,6.3749375,False,0.153594970703125
iemocap_train_00182,Ses01F_script02_2_F023,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F023.wav,37191,2.3244375,False,0.02288818359375
iemocap_train_00183,Ses01F_script02_2_F026,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F026.wav,29468,1.84175,False,0.0623779296875
iemocap_train_00184,Ses01F_script02_2_F034,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F034.wav,71519,4.4699375,False,0.0858154296875
iemocap_train_00185,Ses01F_script02_2_F035,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F035.wav,216682,13.542625,True,0.369537353515625
iemocap_train_00186,Ses01F_script02_2_F036,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F036.wav,34720,2.17,False,0.04180908203125
iemocap_train_00187,Ses01F_script02_2_F040,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F040.wav,159832,9.9895,False,0.113983154296875
iemocap_train_00188,Ses01F_script02_2_F041,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F041.wav,89848,5.6155,False,0.071014404296875
iemocap_train_00189,Ses01F_script02_2_F042,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F042.wav,99680,6.23,False,0.07373046875
iemocap_train_00190,Ses01F_script02_2_F043,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F043.wav,61359,3.8349375,False,0.204254150390625
iemocap_train_00191,Ses01F_script02_2_F044,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F044.wav,34161,2.1350625,False,0.04351806640625
iemocap_train_00192,Ses01F_script02_2_F045,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F045.wav,73488,4.593,False,0.0408935546875
iemocap_train_00193,Ses01F_script02_2_F046,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F046.wav,40384,2.524,False,0.041717529296875
iemocap_train_00194,Ses01F_script02_2_F047,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F047.wav,47133,2.9458125,False,0.0201416015625
iemocap_train_00195,Ses01F_script03_1_F005,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F005.wav,103519,6.4699375,False,1.0
iemocap_train_00196,Ses01F_script03_1_F006,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F006.wav,40543,2.5339375,False,0.29156494140625
iemocap_train_00197,Ses01F_script03_1_F007,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F007.wav,35039,2.1899375,False,0.206695556640625
iemocap_train_00198,Ses01F_script03_1_F010,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F010.wav,40479,2.5299375,False,0.2442626953125
iemocap_train_00199,Ses01F_script03_1_F011,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F011.wav,60640,3.79,False,1.0
iemocap_train_00200,Ses01F_script03_1_F012,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F012.wav,24319,1.5199375,False,0.159912109375
iemocap_train_00201,Ses01F_script03_1_F020,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F020.wav,73279,4.5799375,False,0.3839111328125
iemocap_train_00202,Ses01F_script03_1_F021,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F021.wav,63479,3.9674375,False,0.35357666015625
iemocap_train_00203,Ses01F_script03_1_F022,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F022.wav,146559,9.1599375,False,0.425079345703125
iemocap_train_00204,Ses01F_script03_1_F024,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F024.wav,81120,5.07,False,1.0
iemocap_train_00205,Ses01F_script03_1_F029,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F029.wav,195359,12.2099375,True,1.0
iemocap_train_00206,Ses01F_script03_1_F030,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F030.wav,114880,7.18,False,0.391845703125
