pc1,pc2,emotion_4class,speaker_id
3.3728323,-4.54193,neutral,Ses01M
-2.9693055,-4.795085,neutral,Ses01M
20.838886,-8.643364,neutral,Ses01M
15.639035,-9.578845,neutral,Ses01M
6.229274,-8.147773,neutral,Ses01M
15.033775,-2.6843667,neutral,Ses01M
13.689103,7.892459,neutral,Ses01M
-16.887112,8.206047,angry,Ses01M
7.1498513,-10.750076,neutral,Ses01M
19.325949,-7.66087,neutral,Ses01M
24.288235,-10.41801,neutral,Ses01M
24.681791,-10.346153,neutral,Ses01M
-17.906155,-21.739498,neutral,Ses01M
-8.164585,-13.307639,happy,Ses01M
-21.35101,-12.103512,happy,Ses01M
-44.217705,-16.368862,happy,Ses01M
6.052347,8.710007,happy,Ses01M
23.571024,-5.265116,happy,Ses01M
24.768332,-9.721105,happy,Ses01M
-5.6852612,-0.41768125,happy,Ses01M
23.920324,-12.219526,happy,Ses01M
10.082976,-6.1272607,sad,Ses01M
20.653774,-10.316059,sad,Ses01M
-6.7335067,-20.193687,sad,Ses01M
13.77653,-11.56926,sad,Ses01M
-14.010926,-18.038515,sad,Ses01M
18.812246,-12.354429,sad,Ses01M
25.798615,-12.878921,sad,Ses01M
-21.439058,-28.617556,sad,Ses01M
-32.69453,-36.415154,sad,Ses01M
-26.368853,-34.83838,sad,Ses01M
-32.16712,-30.56003,sad,Ses01M
-27.524254,-34.298485,sad,Ses01M
-15.587867,-23.368011,sad,Ses01M
18.555527,-9.421955,neutral,Ses01M
10.356285,5.5993686,happy,Ses01M
2.3414178,7.2216725,neutral,Ses01M
23.62933,-3.2981112,neutral,Ses01M
22.141352,-1.2794713,neutral,Ses01M
20.999474,8.293043,neutral,Ses01M
-18.457235,-3.4132478,neutral,Ses01M
-2.711364,9.548769,neutral,Ses01M
-27.701204,-16.051638,neutral,Ses01M
-9.4865265,-12.002777,neutral,Ses01M
-14.956504,6.343985,happy,Ses01M
22.13385,-3.0636387,neutral,Ses01M
18.537773,0.3912639,neutral,Ses01M
25.579077,-8.153415,neutral,Ses01M
-58.56604,-13.759077,neutral,Ses01M
-53.423523,-16.39202,neutral,Ses01M
-5.4707265,3.2114797,neutral,Ses01M
-22.026962,-2.9788976,neutral,Ses01M
-20.833204,-0.39336437,neutral,Ses01M
-27.801933,6.50195,neutral,Ses01M
19.984295,-3.1192257,neutral,Ses01M
-9.682532,1.9029083,neutral,Ses01M
-13.410102,-3.566831,happy,Ses01M
-23.512331,-8.813411,happy,Ses01M
-39.886494,-31.881063,happy,Ses01M
-20.281256,-4.2987676,happy,Ses01M
14.057327,-0.41463014,happy,Ses01M
7.669526,-2.498236,happy,Ses01M
13.401052,-3.7344947,happy,Ses01M
17.004162,0.04442155,happy,Ses01M
17.057426,0.2430718,neutral,Ses01M
-11.85443,-7.349436,neutral,Ses01M
-44.81331,-23.144644,neutral,Ses01M
-1.889241,-5.0578847,neutral,Ses01M
-38.26035,-12.88167,neutral,Ses01M
8.427105,-13.760892,neutral,Ses01M
4.594079,-10.822034,neutral,Ses01M
16.630213,-5.47722,neutral,Ses01M
23.22851,-3.859997,happy,Ses01M
8.581561,-5.15822,happy,Ses01M
15.818978,-6.2930217,neutral,Ses01M
18.926775,-10.219341,sad,Ses01M
11.031422,-6.9996915,sad,Ses01M
-3.3979163,-15.966368,neutral,Ses01M
3.6306648,-0.6442504,neutral,Ses01M
29.152601,-13.690819,neutral,Ses01M
14.880405,-5.138118,happy,Ses01M
26.973013,-13.560732,happy,Ses01M
11.440164,-11.490253,neutral,Ses01M
-4.3960843,-20.559534,neutral,Ses01M
24.60696,-13.8960285,happy,Ses01M
20.736422,-8.599659,happy,Ses01M
-17.000143,4.920813,happy,Ses01M
-10.712199,7.412024,happy,Ses01M
21.728956,-4.830842,happy,Ses01M
-29.869394,-1.7497035,happy,Ses01M
-53.811882,0.58574855,happy,Ses01M
22.082737,-8.821207,happy,Ses01M
4.2996345,-0.4753798,happy,Ses01M
-62.099052,-13.7924185,happy,Ses01M
-20.68637,-7.3977337,happy,Ses01M
-54.01152,-15.96689,happy,Ses01M
-1.1156366,2.872015,happy,Ses01M
-14.666007,13.072959,happy,Ses01M
-8.302119,6.259715,happy,Ses01M
-12.021734,-1.5501182,neutral,Ses01M
1.6255673,-2.1416783,neutral,Ses01M
-4.5339246,8.226904,neutral,Ses01M
20.531378,-6.784476,angry,Ses01M
17.207857,-4.0647836,neutral,Ses01M
1.7865957,5.3687215,neutral,Ses01M
16.615202,5.2803736,angry,Ses01M
11.079199,-3.9407673,neutral,Ses01M
13.676238,-4.5931387,neutral,Ses01M
26.003225,-6.6144223,neutral,Ses01M
-9.000118,7.262997,angry,Ses01M
2.8011653,6.089349,angry,Ses01M
-32.916386,8.21788,angry,Ses01M
-6.555905,16.26327,angry,Ses01M
-82.51576,-4.195109,angry,Ses01M
-8.34964,12.204618,angry,Ses01M
-52.916397,8.826215,angry,Ses01M
-60.613895,-9.723081,angry,Ses01M
-1.8954061,-0.9495864,angry,Ses01M
16.465775,1.0059402,angry,Ses01M
9.019682,-8.815714,neutral,Ses01M
17.623625,-7.116265,angry,Ses01M
-4.869893,-0.15046822,angry,Ses01M
5.508337,5.732961,angry,Ses01M
11.06829,12.083121,angry,Ses01M
-11.1107025,15.416069,angry,Ses01M
-65.070274,14.617046,angry,Ses01M
23.46114,-6.2830405,angry,Ses01M
24.464342,-3.0115879,angry,Ses01M
-83.09035,-0.016503027,angry,Ses01M
21.60057,-9.162632,neutral,Ses01M
18.97349,-0.58172977,neutral,Ses01M
-7.5685687,19.847782,angry,Ses01M
-3.334956,18.031916,angry,Ses01M
20.439913,8.819952,angry,Ses01M
5.8933434,15.241515,angry,Ses01M
-26.161535,18.851557,angry,Ses01M
17.031528,-9.258154,neutral,Ses01M
13.917788,-12.593742,sad,Ses01M
10.420419,-11.828779,sad,Ses01M
20.774715,-9.230791,sad,Ses01M
-17.897243,-18.913815,sad,Ses01M
19.67244,-9.500546,sad,Ses01M
22.591463,-11.116618,sad,Ses01M
10.576998,-11.356108,sad,Ses01M
27.296011,-11.680338,sad,Ses01M
10.2950115,-12.689127,sad,Ses01M
-6.9046826,-23.71377,sad,Ses01M
26.289797,-12.431207,sad,Ses01M
11.236892,-12.559919,sad,Ses01M
-2.838927,-15.497211,sad,Ses01M
19.846966,-12.053832,sad,Ses01M
14.074258,-10.039549,sad,Ses01M
27.899788,-13.209544,sad,Ses01M
12.042448,-9.756981,sad,Ses01M
26.803135,-9.488351,sad,Ses01M
4.243119,-6.018901,sad,Ses01M
23.109179,-9.252545,sad,Ses01M
17.750313,-4.4292383,happy,Ses01M
-1.9445268,-5.0130253,happy,Ses01M
3.9739835,-1.160254,neutral,Ses01M
-41.292854,-7.0127907,happy,Ses01M
-13.769476,17.138367,happy,Ses01M
-33.996986,8.006769,neutral,Ses01M
-48.97812,14.048485,happy,Ses01M
-71.22218,-6.730608,happy,Ses01M
7.6077456,10.578501,happy,Ses01M
13.6061,8.977142,happy,Ses01M
17.594975,6.7954435,happy,Ses01M
16.91951,3.2655993,happy,Ses01M
3.1431644,3.5324814,neutral,Ses01M
22.026112,-4.8647594,happy,Ses01M
-11.737653,20.841536,happy,Ses01M
-49.309067,-11.216861,happy,Ses01M
23.827616,-8.129262,neutral,Ses01M
3.5332637,2.3032823,happy,Ses01M
5.417583,3.461072,happy,Ses01M
-30.223663,-7.9700265,neutral,Ses01M
-40.012367,-6.493918,happy,Ses01M
-0.7790111,1.6306202,happy,Ses01M
20.31214,2.6252985,happy,Ses01M
28.558668,-9.600824,angry,Ses01M
-27.508308,1.2161984,angry,Ses01M
-17.086748,4.3747005,angry,Ses01M
28.940346,-13.1103945,neutral,Ses01M
-11.363415,5.254312,angry,Ses01M
4.30796,9.943801,angry,Ses01M
6.9438634,12.832113,angry,Ses01M
-5.7948766,15.827939,angry,Ses01M
10.727254,1.9146912,angry,Ses01M
24.508781,-6.203036,neutral,Ses01M
16.008669,0.9776326,angry,Ses01M
-18.364225,8.849294,angry,Ses01M
-17.430607,12.25845,angry,Ses01M
-20.27821,4.7185802,angry,Ses01M
0.842615,7.2914853,angry,Ses01M
-31.120855,8.1573925,angry,Ses01M
-31.589806,8.177262,angry,Ses01M
-14.664091,1.8151952,angry,Ses01M
-14.5177965,14.554981,angry,Ses01M
19.804277,-4.0579844,angry,Ses01M
14.082575,-14.214464,sad,Ses01M
14.45324,-11.400176,sad,Ses01M
12.663617,-14.581003,sad,Ses01M
16.291832,-13.948441,sad,Ses01M
11.167713,-12.053186,sad,Ses01M
13.098893,-8.674988,sad,Ses01M
-26.559437,-41.29319,sad,Ses01M
11.878662,-11.657516,sad,Ses01M
10.621565,-12.0096655,sad,Ses01M
17.652676,-12.763787,sad,Ses01M
16.470211,-14.232958,sad,Ses01M
-5.2832127,-12.817813,sad,Ses01M
29.19835,-12.597573,sad,Ses01M
3.0840518,-9.449375,sad,Ses01M
15.718693,-12.562755,sad,Ses01M
4.4887085,-11.634457,sad,Ses01M
24.291656,-11.051936,sad,Ses01M
-30.911268,-35.64229,sad,Ses01M
9.887732,-11.518573,sad,Ses01M
21.570787,-11.2882185,sad,Ses01M
28.895565,-10.0354185,sad,Ses01M
26.627127,-13.943688,sad,Ses01M
18.616367,-9.328245,sad,Ses01M
20.644228,-10.449534,sad,Ses01M
9.537973,-14.451746,sad,Ses01M
28.561905,-8.949378,sad,Ses01M
20.423887,-11.675463,sad,Ses01M
27.488272,-12.829699,sad,Ses01M
9.92564,-11.4901285,sad,Ses01M
25.679447,-12.627275,sad,Ses01M
-4.564037,-15.452102,sad,Ses01M
-5.8977423,-1.8715435,happy,Ses01M
-17.16965,-2.7536764,happy,Ses01M
-24.069347,21.021042,happy,Ses01M
-69.54214,-7.8498044,happy,Ses01M
-7.7917075,14.619936,happy,Ses01M
-51.042538,3.1005876,happy,Ses01M
-0.23456207,6.3791723,happy,Ses01M
16.767939,10.850619,happy,Ses01M
-12.045757,13.00824,happy,Ses01M
20.224422,-0.3829483,happy,Ses01M
-55.044586,-14.882337,happy,Ses01M
7.1124635,6.133302,happy,Ses01M
-43.432735,-19.533695,happy,Ses01M
10.429582,7.638516,happy,Ses01M
-20.001326,13.742807,happy,Ses01M
23.125715,0.52417326,happy,Ses01M
0.94074756,4.9352937,neutral,Ses01M
-2.9566312,2.4755704,happy,Ses01M
14.428568,-1.0542889,neutral,Ses01M
22.78941,-3.858832,neutral,Ses01M
3.7581685,4.0934706,happy,Ses01M
24.837214,-4.2114077,happy,Ses01M
17.069656,-11.590744,neutral,Ses01M
-3.5092018,-7.4852476,neutral,Ses01M
-1.3597536,-11.982551,sad,Ses01M
8.028875,-13.394012,sad,Ses01M
6.564459,-11.401356,sad,Ses01M
25.012764,-8.513295,sad,Ses01M
19.394295,-9.70236,sad,Ses01M
13.615115,-11.02879,neutral,Ses01M
-60.1882,-9.859976,angry,Ses01M
6.810885,5.184222,angry,Ses01M
18.52331,1.5150801,angry,Ses01M
10.125236,-4.2282896,sad,Ses01M
-4.882049,7.162981,angry,Ses01M
-65.21505,-4.7506137,angry,Ses01M
17.424236,-6.6095705,neutral,Ses01M
14.449309,1.0245663,sad,Ses01M
15.440832,5.271407,sad,Ses01M
16.64655,-1.0002863,angry,Ses01M
8.51102,-9.056973,sad,Ses01M
7.019417,-7.0547514,neutral,Ses01M
-7.4001837,-13.536618,neutral,Ses01M
19.199316,-3.2816918,neutral,Ses01M
-15.516928,20.704859,angry,Ses01M
2.5876758,-3.4233663,angry,Ses01M
3.17806,4.067944,angry,Ses01M
14.749592,-6.771635,happy,Ses01M
19.366547,-5.400002,happy,Ses01M
22.606712,-12.122625,sad,Ses01M
25.060652,-10.170797,neutral,Ses01M
25.146633,-5.646299,neutral,Ses01M
23.817957,-11.806357,neutral,Ses01M
-6.1130486,-24.198446,happy,Ses01M
23.034561,-8.109524,neutral,Ses01M
6.971036,13.441532,happy,Ses01M
-6.2499056,6.142464,happy,Ses01M
20.551231,-11.542428,happy,Ses01M
3.319399,-0.96911544,sad,Ses01M
8.293838,-5.651445,sad,Ses01M
-14.294334,-18.898779,sad,Ses01M
18.849827,-9.046479,sad,Ses01M
4.370523,-5.9163375,sad,Ses01M
3.1379356,-10.264122,sad,Ses01M
21.890083,-11.645503,sad,Ses01M
21.560759,-11.782354,sad,Ses01M
-24.662619,-37.372498,sad,Ses01M
-32.98582,-33.388905,sad,Ses01M
-0.5922349,-13.09381,sad,Ses01M
-26.474863,-19.072702,sad,Ses01M
-28.285614,-35.935513,sad,Ses01M
-18.009382,-20.48838,sad,Ses01M
-30.535719,-31.03201,sad,Ses01M
-14.937541,-13.249111,sad,Ses01M
-19.799881,-13.387218,sad,Ses01M
-21.406252,-9.708911,sad,Ses01M
-41.1005,-25.371658,sad,Ses01M
-17.749231,-8.146782,sad,Ses01M
-17.342392,-22.222565,sad,Ses01M
17.038769,-12.336007,sad,Ses01M
12.650385,-8.581884,happy,Ses01M
-3.3865006,1.7354314,happy,Ses01M
-50.780396,-15.294353,happy,Ses01M
-2.4392068,4.229745,happy,Ses01M
-27.670837,-11.307384,happy,Ses01M
-38.57788,-4.5907903,happy,Ses01M
-2.1695416,6.403178,neutral,Ses01M
18.82796,2.5725908,neutral,Ses01M
-14.777695,-6.5084867,neutral,Ses01M
3.1751046,-6.0261493,neutral,Ses01M
-35.14491,-30.151117,happy,Ses01M
1.6943667,6.507267,happy,Ses01M
-0.1698091,1.9402834,happy,Ses01M
25.310066,-6.136151,neutral,Ses01M
13.949192,2.8651397,neutral,Ses01M
-39.57167,-6.4792643,angry,Ses01M
23.888008,-2.4715297,neutral,Ses01M
-51.651417,-16.413265,happy,Ses01M
-27.969507,-4.29421,happy,Ses01M
20.495155,-4.333438,neutral,Ses01M
-38.184784,-18.207903,neutral,Ses01M
-11.738915,-17.13921,happy,Ses01M
-20.29979,-15.030455,happy,Ses01M
-32.986397,-24.019638,happy,Ses01M
-22.781202,-11.33946,happy,Ses01M
-12.673363,-15.524015,happy,Ses01M
-16.870743,-7.74243,happy,Ses01M
-22.37709,-9.730175,happy,Ses01M
-16.9972,-15.220286,happy,Ses01M
-4.041606,-2.3671782,happy,Ses01M
7.39497,-4.944693,happy,Ses01M
3.7931168,-5.399751,neutral,Ses01M
12.546476,7.554995,neutral,Ses01M
-25.562237,-6.3390436,neutral,Ses01M
-30.614565,-12.441626,neutral,Ses01M
0.78644663,-1.8369426,neutral,Ses01M
15.570727,-9.775075,neutral,Ses01M
-42.008827,-25.17986,neutral,Ses01M
10.317355,-10.75371,neutral,Ses01M
16.281271,-4.420698,neutral,Ses01M
19.759129,-9.041673,neutral,Ses01M
11.904912,-12.339709,neutral,Ses01M
8.434591,-8.20073,neutral,Ses01M
-28.325987,10.524009,angry,Ses01M
-69.62379,-5.764752,angry,Ses01M
-48.275604,-14.303187,sad,Ses01M
-15.820811,-1.6281437,sad,Ses01M
27.599583,-9.141326,neutral,Ses01M
28.703661,-12.563652,neutral,Ses01M
18.931921,-8.580146,sad,Ses01M
15.015273,-8.098073,sad,Ses01M
8.668858,-9.3464,sad,Ses01M
-0.7364187,-16.226318,sad,Ses01M
27.751907,-14.053477,sad,Ses01M
8.790889,-1.3894701,happy,Ses01M
23.402107,-7.411612,neutral,Ses01M
6.3603063,-7.996413,neutral,Ses01M
21.647541,-11.109234,happy,Ses01M
1.8978962,-16.741726,happy,Ses01M
23.530096,-12.275218,neutral,Ses01M
18.938751,-3.1592321,happy,Ses01M
16.045563,-0.14678685,happy,Ses01M
25.737085,-2.0126262,happy,Ses01M
19.309937,-0.545191,happy,Ses01M
-9.107702,2.1031404,happy,Ses01M
23.039557,-7.376231,sad,Ses01M
-16.261265,7.3588085,happy,Ses01M
3.8295107,1.0008185,happy,Ses01M
-10.276059,-4.5988336,happy,Ses01M
17.270233,-3.811181,happy,Ses01M
19.014164,-4.3317018,happy,Ses01M
-46.169315,-26.664341,happy,Ses01M
13.917688,-9.783083,happy,Ses01M
5.6588717,1.381448,happy,Ses01M
-26.064106,-10.8760805,happy,Ses01M
6.93874,1.8091822,happy,Ses01M
-49.62857,1.5574822,happy,Ses01M
-14.6717005,17.724186,happy,Ses01M
9.397086,7.4402895,happy,Ses01M
13.519223,5.065478,happy,Ses01M
9.118934,0.894707,neutral,Ses01M
-7.0258565,-6.822642,neutral,Ses01M
13.61662,1.5076132,neutral,Ses01M
-20.516092,2.5072153,angry,Ses01M
-3.344956,-1.0054384,angry,Ses01M
-8.994879,-1.2765476,angry,Ses01M
-1.7345232,8.868813,angry,Ses01M
-1.5269676,3.980679,angry,Ses01M
-28.964718,8.474562,angry,Ses01M
4.926593,9.713063,angry,Ses01M
-47.60265,4.782426,angry,Ses01M
-66.57378,-9.489351,angry,Ses01M
4.7471075,10.247688,angry,Ses01M
-9.4706335,1.2523385,angry,Ses01M
11.421808,6.9750867,angry,Ses01M
12.359995,-4.045217,angry,Ses01M
10.250601,0.9490209,angry,Ses01M
3.657589,5.0458684,angry,Ses01M
13.045528,-6.6120954,angry,Ses01M
13.499828,12.676999,angry,Ses01M
12.017408,11.949929,angry,Ses01M
-45.56581,17.026434,angry,Ses01M
19.546501,-3.7241135,angry,Ses01M
18.997257,3.9325063,angry,Ses01M
-87.16872,0.59889174,angry,Ses01M
-7.327335,10.198171,neutral,Ses02F
-24.629566,19.175062,angry,Ses02F
-20.37317,16.426222,angry,Ses02F
-7.650568,12.334737,angry,Ses02F
-63.781647,3.2646856,angry,Ses02F
16.361975,-4.6305146,sad,Ses02F
-8.389505,-1.1458833,sad,Ses02F
-16.367218,-2.4134445,sad,Ses02F
21.255049,-7.469854,sad,Ses02F
-47.27888,-16.200914,sad,Ses02F
13.214701,-1.2312815,sad,Ses02F
-20.8834,4.2062964,sad,Ses02F
-39.67576,-17.846075,sad,Ses02F
-48.56212,-10.967599,sad,Ses02F
6.327892,-1.4638975,sad,Ses02F
-28.840984,1.3208597,sad,Ses02F
-25.30702,-1.9071939,sad,Ses02F
-9.36522,-2.2052422,sad,Ses02F
-31.001585,-18.51072,sad,Ses02F
-13.95661,21.32956,happy,Ses02F
12.400362,12.322876,happy,Ses02F
15.234017,8.312074,happy,Ses02F
-76.28775,-2.5163727,happy,Ses02F
-5.927595,7.3848653,happy,Ses02F
15.016457,14.06295,happy,Ses02F
-30.151794,16.298643,happy,Ses02F
-16.664316,17.550669,happy,Ses02F
-26.820316,15.168684,happy,Ses02F
-19.351791,7.0323815,happy,Ses02F
-22.95497,5.4167194,happy,Ses02F
-32.97219,9.897041,happy,Ses02F
-30.786638,7.7848763,happy,Ses02F
-54.12452,-3.924094,happy,Ses02F
11.053666,5.2389755,happy,Ses02F
-26.147488,13.29848,happy,Ses02F
18.978653,3.6539936,happy,Ses02F
0.7666353,13.450401,happy,Ses02F
-50.354717,9.027056,happy,Ses02F
0.50624007,9.01688,happy,Ses02F
5.1931987,2.2693722,happy,Ses02F
17.913286,0.60671234,sad,Ses02F
-24.29139,-3.960954,sad,Ses02F
-3.412992,12.750239,neutral,Ses02F
-32.601166,6.638523,neutral,Ses02F
23.827942,-4.3467646,neutral,Ses02F
-51.386173,8.621192,angry,Ses02F
3.0079424,14.46989,angry,Ses02F
-29.629715,19.014786,angry,Ses02F
1.456618,-1.8328012,sad,Ses02F
13.363999,2.7720373,sad,Ses02F
-22.593157,4.864222,sad,Ses02F
25.178852,-5.655166,sad,Ses02F
14.449247,5.9750934,sad,Ses02F
16.75587,-1.6462835,sad,Ses02F
-8.413911,-1.2346741,sad,Ses02F
-16.65113,1.1414684,sad,Ses02F
-16.23664,-10.493509,sad,Ses02F
16.974192,6.9836226,sad,Ses02F
16.396103,-6.9390764,sad,Ses02F
18.106098,4.7553067,sad,Ses02F
7.371797,6.7034125,sad,Ses02F
-4.491304,-2.4967678,sad,Ses02F
28.89275,-8.281215,sad,Ses02F
11.749754,13.839324,happy,Ses02F
9.879215,11.49189,happy,Ses02F
-26.73897,20.023453,happy,Ses02F
21.722158,3.9209483,happy,Ses02F
22.554848,4.327743,happy,Ses02F
15.792705,8.433436,happy,Ses02F
-32.898674,22.067785,happy,Ses02F
-39.52875,5.371796,happy,Ses02F
-8.800918,14.383046,happy,Ses02F
-14.390491,14.811895,happy,Ses02F
-41.94543,6.9368935,happy,Ses02F
-14.768174,12.767204,happy,Ses02F
7.1603813,3.1631837,happy,Ses02F
-22.719063,9.086376,happy,Ses02F
-5.7497764,12.8734665,happy,Ses02F
9.893417,11.157797,happy,Ses02F
-27.804712,3.3417456,happy,Ses02F
-62.34764,-1.2408453,happy,Ses02F
-47.331665,1.292744,happy,Ses02F
12.943402,4.864712,happy,Ses02F
-40.00002,7.6709733,happy,Ses02F
-57.305794,-9.740895,happy,Ses02F
13.584631,15.258809,happy,Ses02F
13.769402,10.551536,happy,Ses02F
-32.922825,0.98914856,happy,Ses02F
-29.776545,19.064898,happy,Ses02F
22.803394,0.985969,happy,Ses02F
-1.6926389,5.783846,happy,Ses02F
22.66404,5.629853,happy,Ses02F
16.021326,9.344218,happy,Ses02F
7.1948433,12.016735,happy,Ses02F
19.704245,1.618847,happy,Ses02F
-2.4729872,6.137148,happy,Ses02F
-18.352224,7.6556005,happy,Ses02F
1.1799982,8.456217,happy,Ses02F
17.622053,4.2246947,happy,Ses02F
24.700405,-5.28184,happy,Ses02F
-10.633306,14.604637,neutral,Ses02F
18.78214,5.32018,neutral,Ses02F
-10.719538,9.729588,neutral,Ses02F
-0.49066228,13.041635,neutral,Ses02F
-35.0739,9.444942,neutral,Ses02F
-44.533596,7.197189,neutral,Ses02F
-25.421127,9.438388,neutral,Ses02F
23.819128,3.1298478,neutral,Ses02F
-13.769402,12.399158,neutral,Ses02F
-5.452555,9.954704,neutral,Ses02F
-67.47124,-11.48125,neutral,Ses02F
14.667546,6.674629,neutral,Ses02F
-70.19715,-10.183442,neutral,Ses02F
-41.94676,-1.8802587,neutral,Ses02F
24.971603,-4.0948033,neutral,Ses02F
24.298794,-3.6280808,neutral,Ses02F
8.651859,6.1558757,neutral,Ses02F
8.617669,6.2017765,neutral,Ses02F
-3.3893197,11.998801,neutral,Ses02F
-53.230057,-1.4752403,neutral,Ses02F
11.943622,9.508431,neutral,Ses02F
-43.564396,2.5257924,neutral,Ses02F
-61.210674,-9.139589,neutral,Ses02F
-54.394672,-4.284847,neutral,Ses02F
-8.376054,4.3663177,neutral,Ses02F
-13.694503,9.284256,neutral,Ses02F
-12.733277,10.730335,neutral,Ses02F
24.622225,-0.44478437,neutral,Ses02F
24.026138,-5.0471582,sad,Ses02F
18.59818,-4.0256877,sad,Ses02F
18.053059,3.1396537,sad,Ses02F
2.5935695,1.4752706,sad,Ses02F
15.323882,5.3240476,neutral,Ses02F
2.7956514,7.128394,angry,Ses02F
17.02165,7.3392644,neutral,Ses02F
11.605549,5.72853,neutral,Ses02F
14.055609,-2.1713872,neutral,Ses02F
-1.0715144,4.794555,neutral,Ses02F
9.866957,7.3399906,sad,Ses02F
16.707214,8.9828825,angry,Ses02F
8.399558,14.933018,angry,Ses02F
14.005415,8.670657,angry,Ses02F
7.5951915,5.481173,angry,Ses02F
19.78436,-4.5794764,sad,Ses02F
16.321709,4.7376404,angry,Ses02F
-13.81668,12.91407,angry,Ses02F
-40.026897,13.586733,angry,Ses02F
13.100754,5.4844213,sad,Ses02F
11.477684,5.2323337,happy,Ses02F
17.861996,-0.77770805,happy,Ses02F
20.396685,2.8726385,happy,Ses02F
-47.60528,7.077422,happy,Ses02F
-23.591656,-12.601573,sad,Ses02F
20.969221,-2.5862455,sad,Ses02F
23.317785,-5.4485,sad,Ses02F
25.985174,-4.862473,sad,Ses02F
23.870668,-1.7792608,sad,Ses02F
26.652033,-11.788811,sad,Ses02F
18.76581,0.4252139,sad,Ses02F
12.820289,10.056509,happy,Ses02F
24.262094,0.68164635,neutral,Ses02F
26.090544,-2.0091052,neutral,Ses02F
19.61205,0.3179401,neutral,Ses02F
26.78356,-7.5239763,neutral,Ses02F
25.836779,-5.5163417,neutral,Ses02F
-42.121933,14.070109,angry,Ses02F
-10.278458,15.419471,angry,Ses02F
-77.098015,-2.060241,angry,Ses02F
-19.390648,10.507885,sad,Ses02F
-47.58497,-2.2467484,sad,Ses02F
-45.028637,-0.68103033,sad,Ses02F
-38.23045,2.6735373,sad,Ses02F
-9.172761,13.038781,sad,Ses02F
-10.952885,8.18727,sad,Ses02F
28.99938,-5.640629,sad,Ses02F
30.134941,-6.160103,sad,Ses02F
31.419996,-9.229569,sad,Ses02F
-12.285941,14.160538,sad,Ses02F
7.626954,3.6777408,sad,Ses02F
-44.807884,-15.515604,sad,Ses02F
24.22892,-2.7988782,sad,Ses02F
-34.366238,2.8370106,sad,Ses02F
12.47763,3.5138638,happy,Ses02F
9.870995,-5.294351,happy,Ses02F
-20.50147,-10.028234,happy,Ses02F
19.278133,-2.8906057,sad,Ses02F
25.621117,-7.1404643,happy,Ses02F
-6.4866586,14.354592,happy,Ses02F
16.162022,5.6464987,happy,Ses02F
-2.116077,8.481507,happy,Ses02F
2.5842066,6.184578,happy,Ses02F
1.781059,8.3648405,happy,Ses02F
16.520206,1.7062304,happy,Ses02F
23.380213,2.55523,neutral,Ses02F
10.231473,4.372706,neutral,Ses02F
-11.655325,9.058891,neutral,Ses02F
7.1782737,4.861023,neutral,Ses02F
16.030994,6.286352,neutral,Ses02F
-13.191164,-0.91844326,neutral,Ses02F
11.841784,11.289691,happy,Ses02F
15.534542,4.8221107,happy,Ses02F
-27.852911,2.0638115,happy,Ses02F
20.905159,1.1124758,happy,Ses02F
-13.243145,15.27704,happy,Ses02F
-15.61473,12.336757,happy,Ses02F
9.743475,6.2903132,happy,Ses02F
-10.358157,17.170864,happy,Ses02F
10.887044,4.461535,neutral,Ses02F
-37.05912,12.307643,happy,Ses02F
-2.6572294,13.6757,happy,Ses02F
-3.4473312,8.427029,neutral,Ses02F
-0.27864912,4.1240225,neutral,Ses02F
14.115622,1.3861554,neutral,Ses02F
15.976079,7.7880263,angry,Ses02F
24.072481,1.9226943,angry,Ses02F
-13.017002,11.916864,happy,Ses02F
17.649734,2.4727802,angry,Ses02F
18.301271,1.8963115,angry,Ses02F
16.785866,7.2396955,angry,Ses02F
18.9193,3.2097235,angry,Ses02F
23.217506,-2.3937693,angry,Ses02F
15.537773,6.4940076,angry,Ses02F
-4.045913,7.7953873,angry,Ses02F
-10.777282,17.200636,angry,Ses02F
9.659925,12.267993,angry,Ses02F
-21.222364,16.10283,angry,Ses02F
-33.007614,19.01607,angry,Ses02F
-15.042008,22.516392,angry,Ses02F
15.68943,8.425125,angry,Ses02F
-20.897562,22.81953,angry,Ses02F
-72.38732,1.9979618,angry,Ses02F
16.117674,8.768724,neutral,Ses02F
20.871979,4.626808,neutral,Ses02F
4.9076138,10.945471,neutral,Ses02F
-29.57006,7.713979,neutral,Ses02F
21.157385,3.8698025,neutral,Ses02F
-27.619007,8.69867,neutral,Ses02F
-6.1718435,5.558686,neutral,Ses02F
20.711779,4.6036158,neutral,Ses02F
20.791084,4.486459,neutral,Ses02F
19.91501,1.4420053,sad,Ses02F
-33.532448,6.1846867,sad,Ses02F
11.614193,6.181589,sad,Ses02F
29.347275,-8.384343,sad,Ses02F
-2.9746776,11.323482,sad,Ses02F
21.874544,0.6327634,sad,Ses02F
25.46469,-3.6593792,sad,Ses02F
19.761732,3.1456347,sad,Ses02F
12.232328,1.7377596,sad,Ses02F
-2.5044541,4.292986,sad,Ses02F
-23.159178,9.441703,sad,Ses02F
4.7790594,-0.88362277,sad,Ses02F
-8.853051,10.808154,sad,Ses02F
22.918934,-10.410086,sad,Ses02F
