train_sample_id,sample_id,utterance_id,conversation_id,session,speaker_id,gender,original_emotion,emotion,start_time,end_time,eval_duration,valence,arousal,dominance,wav_path,wav_found,duration,sample_rate,channels,transcript,transcript_found,transcript_file,eval_file,is_4class,emotion_4class,emotion_id,valence_norm,arousal_norm,dominance_norm,source_dataset,word_count,transcript_norm_for_match
iemocap_train_03954,iemocap_06411,Ses04F_script01_1_M030,Ses04F_script01_1,Ses04,Ses04M,male,ang,angry,230.3,232.02,1.7199999999999989,1.5,3.5,4.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M030.wav,True,1.72,16000,1,Because it is.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/transcriptions/Ses04F_script01_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/EmoEvaluation/Ses04F_script01_1.txt,True,angry,1,0.125,0.625,0.875,IEMOCAP_full_release,3,because it is
iemocap_train_01696,iemocap_02268,Ses02F_script01_1_M029,Ses02F_script01_1,Ses02,Ses02M,male,neu,neutral,234.39,235.97,1.5800000000000125,3.0,2.5,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M029.wav,True,1.5799375,16000,1,Because it is.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02F_script01_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02F_script01_1.txt,True,neutral,0,0.5,0.375,0.625,IEMOCAP_full_release,3,because it is
iemocap_train_02759,iemocap_04128,Ses03F_script01_1_M034,Ses03F_script01_1,Ses03,Ses03M,male,neu,neutral,288.7527,292.4203,3.667599999999993,3.0,3.0,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M034.wav,True,3.6675625,16000,1,Because it is.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_script01_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_script01_1.txt,True,neutral,0,0.5,0.5,0.5,IEMOCAP_full_release,3,because it is
iemocap_train_00144,iemocap_00474,Ses01F_script01_3_F010,Ses01F_script01_3,Ses01,Ses01F,female,hap,happy,97.02,98.4227,1.40270000000001,4.6667,3.6667,2.3333,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F010.wav,True,1.402625,16000,1,[BREATHING],True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_script01_3.txt,True,happy,3,0.916675,0.666675,0.333325,IEMOCAP_full_release,1,breathing
iemocap_train_00483,iemocap_01655,Ses01M_script03_1_F007,Ses01M_script03_1,Ses01,Ses01F,female,exc,happy,52.01,53.2,1.1900000000000048,4.0,2.5,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F007.wav,True,1.1899375,16000,1,[BREATHING],True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01M_script03_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01M_script03_1.txt,True,happy,3,0.75,0.375,0.25,IEMOCAP_full_release,1,breathing
iemocap_train_00750,iemocap_00704,Ses01F_script02_2_M046,Ses01F_script02_2,Ses01,Ses01M,male,hap,happy,445.99,447.8802,1.890199999999993,4.0,2.5,1.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M046.wav,True,1.8901875,16000,1,[BREATHING],True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_script02_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_script02_2.txt,True,happy,3,0.75,0.375,0.125,IEMOCAP_full_release,1,breathing
iemocap_train_01176,iemocap_02101,Ses02F_impro07_F029,Ses02F_impro07,Ses02,Ses02F,female,exc,happy,172.53,173.6,1.0699999999999932,4.0,2.5,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F029.wav,True,1.07,16000,1,[BREATHING],True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02F_impro07.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02F_impro07.txt,True,happy,3,0.75,0.375,0.25,IEMOCAP_full_release,1,breathing
iemocap_train_04341,iemocap_08040,Ses05F_impro03_F041,Ses05F_impro03,Ses05,Ses05F,female,hap,happy,198.17,199.73,1.5600000000000025,4.5,4.5,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F041.wav,True,1.56,16000,1,[BREATHING],True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro03.txt,True,happy,3,0.875,0.875,0.75,IEMOCAP_full_release,1,breathing
iemocap_train_04917,iemocap_08095,Ses05F_impro03_M035,Ses05F_impro03,Ses05,Ses05M,male,exc,happy,149.37,151.62,2.25,3.5,3.5,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_M035.wav,True,2.25,16000,1,[BREATHING],True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro03.txt,True,happy,3,0.625,0.625,0.5,IEMOCAP_full_release,1,breathing
iemocap_train_00303,iemocap_01050,Ses01M_impro04_F023,Ses01M_impro04,Ses01,Ses01F,female,neu,neutral,178.1672,181.0057,2.838499999999982,4.0,3.5,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F023.wav,True,2.8384375,16000,1,[BREATHING],True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01M_impro04.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01M_impro04.txt,True,neutral,0,0.75,0.625,0.5,IEMOCAP_full_release,1,breathing
iemocap_train_00748,iemocap_00701,Ses01F_script02_2_M043,Ses01F_script02_2,Ses01,Ses01M,male,neu,neutral,434.6255,436.0279,1.4024,4.0,2.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M043.wav,True,1.4023125,16000,1,[BREATHING],True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_script02_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_script02_2.txt,True,neutral,0,0.75,0.25,0.375,IEMOCAP_full_release,1,breathing
iemocap_train_02345,iemocap_04438,Ses03F_script03_1_F000,Ses03F_script03_1,Ses03,Ses03F,female,neu,neutral,4.86,6.52,1.6599999999999993,3.0,2.5,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F000.wav,True,1.66,16000,1,[BREATHING],True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_script03_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_script03_1.txt,True,neutral,0,0.5,0.375,0.25,IEMOCAP_full_release,1,breathing
iemocap_train_00395,iemocap_01284,Ses01M_script01_1_F006,Ses01M_script01_1,Ses01,Ses01F,female,sad,sad,56.6816,58.8948,2.2131999999999934,2.0,2.3333,1.6667,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F006.wav,True,2.2131875,16000,1,[BREATHING],True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01M_script01_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01M_script01_1.txt,True,sad,2,0.25,0.333325,0.166675,IEMOCAP_full_release,1,breathing
iemocap_train_04397,iemocap_08324,Ses05F_impro06_F004,Ses05F_impro06,Ses05,Ses05F,female,sad,sad,48.5,49.98,1.4799999999999969,2.0,2.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F004.wav,True,1.4799375,16000,1,[BREATHING],True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro06.txt,True,sad,2,0.25,0.375,0.375,IEMOCAP_full_release,1,breathing
iemocap_train_04408,iemocap_08335,Ses05F_impro06_F015,Ses05F_impro06,Ses05,Ses05F,female,sad,sad,120.66,122.32,1.6599999999999966,2.0,2.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F015.wav,True,1.66,16000,1,[BREATHING],True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro06.txt,True,sad,2,0.25,0.25,0.375,IEMOCAP_full_release,1,breathing
iemocap_train_04417,iemocap_08344,Ses05F_impro06_F024,Ses05F_impro06,Ses05,Ses05F,female,sad,sad,185.95,187.51,1.5600000000000025,1.5,3.0,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F024.wav,True,1.56,16000,1,[BREATHING],True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro06.txt,True,sad,2,0.125,0.5,0.25,IEMOCAP_full_release,1,breathing
iemocap_train_04420,iemocap_08347,Ses05F_impro06_F027,Ses05F_impro06,Ses05,Ses05F,female,sad,sad,208.73,210.52,1.7900000000000205,2.0,2.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F027.wav,True,1.79,16000,1,[BREATHING],True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro06.txt,True,sad,2,0.25,0.375,0.375,IEMOCAP_full_release,1,breathing
iemocap_train_00589,iemocap_00223,Ses01F_impro05_M001,Ses01F_impro05,Ses01,Ses01M,male,hap,happy,5.21,6.44,1.2300000000000004,4.0,2.5,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M001.wav,True,1.23,16000,1,Can I help you?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro05.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro05.txt,True,happy,3,0.75,0.375,0.25,IEMOCAP_full_release,4,can i help you
iemocap_train_00305,iemocap_01079,Ses01M_impro05_F000,Ses01M_impro05,Ses01,Ses01F,female,neu,neutral,2.2687,4.32,2.0513000000000003,3.0,3.0,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F000.wav,True,2.05125,16000,1,Can I help you?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01M_impro05.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01M_impro05.txt,True,neutral,0,0.5,0.5,0.5,IEMOCAP_full_release,4,can i help you
iemocap_train_04597,iemocap_08997,Ses05M_impro01_F000,Ses05M_impro01,Ses05,Ses05F,female,neu,neutral,3.9419,5.55,1.6081,3.0,2.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F000.wav,True,1.6080625,16000,1,Can I help you?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05M_impro01.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05M_impro01.txt,True,neutral,0,0.5,0.375,0.375,IEMOCAP_full_release,4,can i help you
iemocap_train_03453,iemocap_06478,Ses04F_script01_3_F010,Ses04F_script01_3,Ses04,Ses04F,female,hap,happy,99.83,103.94,4.109999999999999,3.5,3.5,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F010.wav,True,4.1099375,16000,1,"Chris, I've been ready a long, long time.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/transcriptions/Ses04F_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/EmoEvaluation/Ses04F_script01_3.txt,True,happy,3,0.625,0.625,0.75,IEMOCAP_full_release,8,chris ive been ready a long long time
iemocap_train_00148,iemocap_00478,Ses01F_script01_3_F014,Ses01F_script01_3,Ses01,Ses01F,female,neu,neutral,137.289,142.2065,4.917500000000018,3.0,2.6667,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F014.wav,True,4.9174375,16000,1,"Chris, I've been ready a long, long, time.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_script01_3.txt,True,neutral,0,0.5,0.416675,0.5,IEMOCAP_full_release,8,chris ive been ready a long long time
iemocap_train_00781,iemocap_00843,Ses01F_script03_2_M023,Ses01F_script03_2,Ses01,Ses01M,male,ang,angry,157.82,161.54,3.719999999999999,1.5,4.5,4.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M023.wav,True,3.72,16000,1,Did you see much of Peter Burden after our divorce?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_script03_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_script03_2.txt,True,angry,1,0.125,0.875,0.875,IEMOCAP_full_release,10,did you see much of peter burden after our divorce
iemocap_train_01066,iemocap_01800,Ses01M_script03_2_M025,Ses01M_script03_2,Ses01,Ses01M,male,ang,angry,200.0078,203.75,3.742199999999997,2.0,3.0,4.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M025.wav,True,3.742125,16000,1,Did you see much of Peter Burden after our divorce?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01M_script03_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01M_script03_2.txt,True,angry,1,0.25,0.5,0.875,IEMOCAP_full_release,10,did you see much of peter burden after our divorce
iemocap_train_02888,iemocap_04569,Ses03F_script03_2_M026,Ses03F_script03_2,Ses03,Ses03M,male,ang,angry,174.1875,178.87,4.6825000000000045,3.0,2.5,4.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M026.wav,True,4.6825,16000,1,did you see much of Peter Burden after our divorce?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_script03_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_script03_2.txt,True,angry,1,0.5,0.375,0.875,IEMOCAP_full_release,10,did you see much of peter burden after our divorce
iemocap_train_04044,iemocap_06849,Ses04F_script03_2_M024,Ses04F_script03_2,Ses04,Ses04M,male,neu,neutral,123.7,126.62,2.9200000000000017,2.5,3.0,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M024.wav,True,2.92,16000,1,Did you see much of Peter Burden after our divorce?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/transcriptions/Ses04F_script03_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/EmoEvaluation/Ses04F_script03_2.txt,True,neutral,0,0.375,0.5,0.625,IEMOCAP_full_release,10,did you see much of peter burden after our divorce
iemocap_train_02263,iemocap_04044,Ses03F_script01_1_F004,Ses03F_script01_1,Ses03,Ses03F,female,neu,neutral,34.2398,36.7304,2.4906000000000006,2.6667,3.0,2.6667,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_F004.wav,True,2.490625,16000,1,Did you talk to him?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_script01_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_script01_1.txt,True,neutral,0,0.416675,0.5,0.416675,IEMOCAP_full_release,5,did you talk to him
iemocap_train_00393,iemocap_01282,Ses01M_script01_1_F004,Ses01M_script01_1,Ses01,Ses01F,female,sad,sad,39.7634,42.1267,2.3633000000000024,2.0,2.0,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F004.wav,True,2.36325,16000,1,Did you talk to him?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01M_script01_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01M_script01_1.txt,True,sad,2,0.25,0.25,0.25,IEMOCAP_full_release,5,did you talk to him
iemocap_train_01213,iemocap_02198,Ses02F_script01_1_F004,Ses02F_script01_1,Ses02,Ses02F,female,sad,sad,33.2025,35.1973,1.994799999999998,2.0,2.0,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F004.wav,True,1.9948125,16000,1,Did you talk to him?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02F_script01_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02F_script01_1.txt,True,sad,2,0.25,0.25,0.5,IEMOCAP_full_release,5,did you talk to him
iemocap_train_02523,iemocap_05226,Ses03M_script01_1_F004,Ses03M_script01_1,Ses03,Ses03F,female,sad,sad,40.0593,42.3795,2.3202,3.0,2.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F004.wav,True,2.3201875,16000,1,Did you talk to him?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03M_script01_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03M_script01_1.txt,True,sad,2,0.5,0.375,0.375,IEMOCAP_full_release,5,did you talk to him
iemocap_train_03421,iemocap_06340,Ses04F_script01_1_F004,Ses04F_script01_1,Ses04,Ses04F,female,sad,sad,37.1,39.46,2.3599999999999994,2.5,2.5,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F004.wav,True,2.36,16000,1,Did you talk to him?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/transcriptions/Ses04F_script01_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/EmoEvaluation/Ses04F_script01_1.txt,True,sad,2,0.375,0.375,0.5,IEMOCAP_full_release,5,did you talk to him
iemocap_train_04488,iemocap_08524,Ses05F_script01_1_F004,Ses05F_script01_1,Ses05,Ses05F,female,sad,sad,38.11,39.88,1.7700000000000031,2.5,2.5,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F004.wav,True,1.7699375,16000,1,Did you talk to him?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_script01_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_script01_1.txt,True,sad,2,0.375,0.375,0.5,IEMOCAP_full_release,5,did you talk to him
